epoch,train_total_loss,train_gate_loss,train_residual_loss,train_zero_loss,dev_total_loss,dev_gate_loss,dev_residual_loss,dev_zero_loss
91,0.4158537238836288,0.3218594342470169,0.0918957814574241,0.0083939875476062,0.9911856055259703,0.8988167643547058,0.089964859187603,0.0096160043030977
92,0.3826759308576584,0.2963649481534958,0.0844738818705082,0.0073484203312546,1.03554368019104,0.9427919983863832,0.0902946218848228,0.0098278596997261
93,0.4041306674480438,0.320068359375,0.0819605104625225,0.0084071697201579,1.0696732997894287,0.9768216609954834,0.0904490649700164,0.0096101649105548
94,0.3898332864046097,0.3070262223482132,0.0806939378380775,0.0084525030106306,1.1036418676376345,1.0108176469802856,0.0905761048197746,0.0089927855879068
95,0.3851139992475509,0.2995339184999466,0.0835429690778255,0.0081485260743647,1.100222945213318,1.007269263267517,0.0908252745866775,0.0085134636610746
96,0.3627254515886307,0.278305172920227,0.0826303400099277,0.007159738568589,1.0896282196044922,0.996657133102417,0.090961255133152,0.0080393245443701
97,0.3625860959291458,0.263917788863182,0.096871517598629,0.0071871660184115,1.090264081954956,0.997208535671234,0.0911206528544426,0.0077396710403263
98,0.3068276643753052,0.2170393094420433,0.0883158855140209,0.0058898706920444,1.1054978370666504,1.0127228498458862,0.0909163951873779,0.0074343960732221
99,0.4127824753522873,0.3160995244979858,0.0945388078689575,0.008576535154134,1.1448054313659668,1.0523186922073364,0.0906136706471443,0.0074922917410731
100,0.3361295014619827,0.2498246356844902,0.0845667123794555,0.0069525628350675,1.1898670196533203,1.0974973440170288,0.0904993861913681,0.0074809058569371
